ItemID,ItemType,ItemFatContent,ItemWeight,ItemVisibility
FDK04,Frozen Foods,Low Fat,7.36,0.052312034
FDJ16,Frozen Foods,Low Fat,9.195,0.114885647
FDZ04,Frozen Foods,Low Fat,9.31,0.037955094
FDH16,Frozen Foods,Low Fat,10.5,0.052555346
FDJ53,Frozen Foods,Low Fat,10.5,0.071257912
FDD28,Frozen Foods,Low Fat,10.695,0.053296868
FDF41,Frozen Foods,Low Fat,12.15,0.131179812
FDX40,Frozen Foods,Low Fat,12.85,0.098993139
FDB17,Frozen Foods,Low Fat,13.15,0.036672107
FDP04,Frozen Foods,Low Fat,15.35,0.013812772
FDC41,Frozen Foods,Low Fat,15.6,0.116913245
FDM28,Frozen Foods,Low Fat,15.7,0.045203854
FDV40,Frozen Foods,Low Fat,17.35,0.014691784
FDZ52,Frozen Foods,Low Fat,19.2,0.100074524
FDU40,Frozen Foods,Low Fat,20.85,0.037403973
FDS08,Fruits and Vegetables,Low Fat,5.735,0.05696122
FDZ55,Fruits and Vegetables,Low Fat,6.055,0.025408702
FDB44,Fruits and Vegetables,Low Fat,6.655,0.016958832
FDI56,Fruits and Vegetables,Low Fat,7.325,0.093385381
FDA19,Fruits and Vegetables,Low Fat,7.52,0.055127499
FDW56,Fruits and Vegetables,Low Fat,7.68,0.070900282
FDU32,Fruits and Vegetables,Low Fat,8.785,0.025967624
FDU07,Fruits and Vegetables,Low Fat,11.1,0.059846975
FDS07,Fruits and Vegetables,Low Fat,12.35,0.099757833
FDF20,Fruits and Vegetables,Low Fat,12.85,0.033220169
FDA32,Fruits and Vegetables,Low Fat,14.0,0.030094192
FDE44,Fruits and Vegetables,Low Fat,14.65,0.17138805
FDB09,Fruits and Vegetables,Low Fat,16.25,0.057396092
FDP07,Fruits and Vegetables,Low Fat,18.2,0.089901774
FDR43,Fruits and Vegetables,Low Fat,18.2,0.161489509
FDP20,Fruits and Vegetables,Low Fat,19.85,0.045669236
FDQ44,Fruits and Vegetables,Low Fat,20.5,0.036140297
FDE32,Fruits and Vegetables,Low Fat,20.7,0.04875891
DRK47,Hard Drinks,Low Fat,7.905,0.06406438
DRG23,Hard Drinks,Low Fat,8.88,0.086781204
DRJ35,Hard Drinks,Low Fat,10.1,0.046584552
DRO47,Hard Drinks,Low Fat,10.195,0.0
DRP47,Hard Drinks,Low Fat,15.75,0.140603316
DRL47,Hard Drinks,Low Fat,19.7,0.038736781
NCM05,Health and Hygiene,Low Fat,6.825,0.059846975
NCO05,Health and Hygiene,Low Fat,7.27,0.046559448
NCL29,Health and Hygiene,Low Fat,9.695,0.113939434
NCN17,Health and Hygiene,Low Fat,11.0,0.054939029
NCQ29,Health and Hygiene,Low Fat,12.0,0.104230135
NCL41,Health and Hygiene,Low Fat,12.35,0.041737627
NCT29,Health and Hygiene,Low Fat,12.6,0.064110725
NCA41,Health and Hygiene,Low Fat,16.75,0.032586709
NCK05,Health and Hygiene,Low Fat,20.1,0.077454252
NCU30,Household,Low Fat,5.11,0.034874689
NCS30,Household,Low Fat,5.945,0.093026207
NCY42,Household,Low Fat,6.38,0.015162573
NCB19,Household,Low Fat,6.525,0.090295708
NCS06,Household,Low Fat,7.935,0.0
NCS38,Household,Low Fat,8.6,0.090191431
NCS42,Household,Low Fat,8.6,0.069416467
NCU54,Household,Low Fat,8.88,0.098622378
NCX54,Household,Low Fat,9.195,0.048059871
NCA18,Household,Low Fat,10.1,0.056077574
NCN26,Household,Low Fat,10.85,0.028679894
NCG54,Household,Low Fat,12.1,0.079806266
NCG07,Household,Low Fat,12.3,0.052502049
NCJ18,Household,Low Fat,12.35,0.163941937
NCU18,Household,Low Fat,15.1,0.055840055
NCE30,Household,Low Fat,16.0,0.099136036
NCX30,Household,Low Fat,16.7,0.026620627
NCF30,Household,Low Fat,17.0,0.126244059
NCH30,Household,Low Fat,17.1,0.067154053
NCL30,Household,Low Fat,18.1,0.048940428
NCI42,Household,Low Fat,18.75,0.010365546
NCQ50,Household,Low Fat,18.75,0.034307348
NCL18,Household,Low Fat,18.85,0.16758389
NCC06,Household,Low Fat,19.0,0.026986367
NCB18,Household,Low Fat,19.6,0.041291169
NCI43,Household,Low Fat,19.85,0.025968706
NCA06,Household,Low Fat,20.5,0.143283608
NCE54,Household,Low Fat,20.7,0.026899856
NCP06,Household,Low Fat,20.7,0.039245805
NCD54,Household,Low Fat,21.1,0.029008944
FDM03,Meat,Low Fat,12.65,0.0
FDX15,Meat,Low Fat,17.2,0.156298858
FDR39,Meat,Low Fat,20.35,0.083799283
NCM07,Others,Low Fat,9.395,0.039961837
NCK07,Others,Low Fat,10.65,0.048686689
NCN19,Others,Low Fat,13.1,0.0
NCP50,Others,Low Fat,17.35,0.020559846
NCN14,Others,Low Fat,19.1,0.091917786
NCJ31,Others,Low Fat,19.2,0.182653772
FDL33,Snack Foods,Low Fat,7.235,0.099962524
FDR33,Snack Foods,Low Fat,7.31,0.026788937
FDT21,Snack Foods,Low Fat,7.42,0.020391845
FDQ46,Snack Foods,Low Fat,7.51,0.103813029
FDQ34,Snack Foods,Low Fat,10.85,0.162242617
FDH58,Snack Foods,Low Fat,12.3,0.036939673
FDF58,Snack Foods,Low Fat,13.3,0.009581155
FDJ09,Snack Foods,Low Fat,15.0,0.0
FDS57,Snack Foods,Low Fat,15.5,0.103442268
FDI33,Snack Foods,Low Fat,16.5,0.028418817
FDY10,Snack Foods,Low Fat,17.6,0.049067877
FDZ09,Snack Foods,Low Fat,17.6,0.104878967
DRC25,Soft Drinks,Low Fat,5.73,0.045371855
DRJ01,Soft Drinks,Low Fat,6.135,0.115032406
DRL60,Soft Drinks,Low Fat,8.52,0.02705936
DRH13,Soft Drinks,Low Fat,8.575,0.023885957
DRF25,Soft Drinks,Low Fat,9.0,0.038925251
DRD37,Soft Drinks,Low Fat,9.8,0.013841737
DRJ37,Soft Drinks,Low Fat,10.8,0.061101383
DRE37,Soft Drinks,Low Fat,13.5,0.094219593
DRG36,Soft Drinks,Low Fat,14.15,0.095378221
DRN36,Soft Drinks,Low Fat,15.2,0.0
DRI25,Soft Drinks,Low Fat,19.6,0.033901442
DRH49,Soft Drinks,Low Fat,19.7,0.024655594
FDC35,Starchy Foods,Low Fat,7.435,0.122837694
FDC60,Baking Goods,Regular,5.425,0.114472403
FDZ36,Baking Goods,Regular,6.035,0.065783783
FDT12,Baking Goods,Regular,6.215,0.049621701
FDB49,Baking Goods,Regular,8.3,0.030151351
FDY12,Baking Goods,Regular,9.8,0.14061104
FDA47,Baking Goods,Regular,10.5,0.116673795
FDB12,Baking Goods,Regular,11.15,0.105307659
FDO48,Baking Goods,Regular,15.0,0.026840766
FDX11,Baking Goods,Regular,16.0,0.106752081
FDZ47,Baking Goods,Regular,20.7,0.07929647
FDQ11,Breads,Regular,5.695,0.067700925
FDT11,Breads,Regular,5.94,0.029372367
FDT23,Breads,Regular,7.72,0.074731477
FDY47,Breads,Regular,8.6,0.054484461
FDR37,Breakfast,Regular,16.5,0.066249551
FDQ49,Breakfast,Regular,20.2,0.039247736
FDA37,Canned,Regular,7.81,0.055226755
FDD26,Canned,Regular,8.71,0.072155462
FDF38,Canned,Regular,11.8,0.026358005
FDM02,Canned,Regular,12.5,0.073735058
FDC14,Canned,Regular,14.5,0.041249072
FDH50,Canned,Regular,15.0,0.16143544
FDJ26,Canned,Regular,15.3,0.084765192
FDZ25,Canned,Regular,15.7,0.027617046
FDW02,Dairy,Regular,4.805,0.037699423
FDW38,Dairy,Regular,5.325,0.138679995
FDX38,Dairy,Regular,10.5,0.048207017
FDQ26,Dairy,Regular,13.5,0.067872402
FDB03,Dairy,Regular,17.75,0.156831826
FDT26,Dairy,Regular,18.85,0.067953506
FDV26,Dairy,Regular,20.25,0.076160451
FDP40,Frozen Foods,Regular,4.555,0.034357169
FDH04,Frozen Foods,Regular,6.115,0.011372972
FDD41,Frozen Foods,Regular,6.765,0.087260103
FDM16,Frozen Foods,Regular,8.155,0.033555399
FDI05,Frozen Foods,Regular,8.35,0.126869718
FDG05,Frozen Foods,Regular,11.0,0.087847141
FDA04,Frozen Foods,Regular,11.3,0.066729996
FDI04,Frozen Foods,Regular,13.65,0.072912432
FDP28,Frozen Foods,Regular,13.65,0.080640478
FDF28,Frozen Foods,Regular,15.7,0.037864721
FDA40,Frozen Foods,Regular,16.0,0.099271209
FDY16,Frozen Foods,Regular,18.35,0.092226754
FDI41,Frozen Foods,Regular,18.5,0.062256921
FDE17,Frozen Foods,Regular,20.1,0.054455495
FDN56,Fruits and Vegetables,Regular,5.46,0.107057186
FDS56,Fruits and Vegetables,Regular,5.785,0.038756864
FDO31,Fruits and Vegetables,Regular,6.76,0.028982682
FDD44,Fruits and Vegetables,Regular,8.05,0.078400465
FDV44,Fruits and Vegetables,Regular,8.365,0.039844429
FDU31,Fruits and Vegetables,Regular,10.5,0.024991056
FDR55,Fruits and Vegetables,Regular,12.15,0.132083542
FDW19,Fruits and Vegetables,Regular,12.35,0.038500421
FDK20,Fruits and Vegetables,Regular,12.6,0.041557653
FDS44,Fruits and Vegetables,Regular,12.65,0.15604396
FDS31,Fruits and Vegetables,Regular,13.1,0.044192372
FDS19,Fruits and Vegetables,Regular,13.8,0.064207277
FDH45,Fruits and Vegetables,Regular,15.1,0.105666833
FDO19,Fruits and Vegetables,Regular,17.7,0.016596645
FDI08,Fruits and Vegetables,Regular,18.2,0.066297055
FDW32,Fruits and Vegetables,Regular,18.35,0.094296835
FDT32,Fruits and Vegetables,Regular,19.0,0.065633934
FDB57,Fruits and Vegetables,Regular,20.25,0.018805105
FDX31,Fruits and Vegetables,Regular,20.35,0.014825605
FDP03,Meat,Regular,5.15,0.06117708
FDO27,Meat,Regular,6.175,0.179077475
FDR15,Meat,Regular,9.3,0.033437991
FDN03,Meat,Regular,9.8,0.015089965
FDT27,Meat,Regular,11.395,0.069587171
FDT15,Meat,Regular,12.15,0.042681522
FDG33,Seafood,Regular,5.365,0.14024028
FDX22,Snack Foods,Regular,6.785,0.022974812
FDC22,Snack Foods,Regular,6.89,0.136428395
FDV10,Snack Foods,Regular,7.645,0.0
FDX33,Snack Foods,Regular,9.195,0.117484834
FDI34,Snack Foods,Regular,10.65,0.085135953
FDM09,Snack Foods,Regular,11.15,0.085931544
FDO45,Snack Foods,Regular,13.15,0.037952777
FDO09,Snack Foods,Regular,13.5,0.125274674
FDY33,Snack Foods,Regular,14.5,0.097201128
FDP45,Snack Foods,Regular,15.7,0.030624844
FDC34,Snack Foods,Regular,16.0,0.172759093
FDY22,Snack Foods,Regular,16.5,0.159720671
FDR34,Snack Foods,Regular,17.0,0.015965308
FDX57,Snack Foods,Regular,17.25,0.047266211
DRY23,Soft Drinks,Regular,9.395,0.109096371
DRC36,Soft Drinks,Regular,13.0,0.044984874
FDD47,Starchy Foods,Regular,7.6,0.142410775
FDD59,Starchy Foods,Regular,10.5,0.0
FDS35,Breads,low fat,9.3,0.111220521
FDS52,Frozen Foods,low fat,8.89,0.005474515
NCY29,Health and Hygiene,low fat,13.65,0.077234113
NCW54,Household,low fat,7.5,0.096413261
FDH60,Baking Goods,reg,19.7,0.08073703
FDB26,Canned,reg,14.0,0.031267496
FDX39,Meat,reg,14.3,0.049676157
FDO10,Snack Foods,reg,13.65,0.0127517
FDQ16,Frozen Foods,LF,19.7,0.041823046
DRH11,Hard Drinks,LF,5.98,0.075711199
FDX58,Snack Foods,LF,13.15,0.043852434
FDO60,Baking Goods,LF,20.0,0.034563936
FDH57,Fruits and Vegetables,LF,10.895,0.035949725
DRO35,Hard Drinks,LF,13.85,0.034765901
NCB42,Health and Hygiene,LF,11.8,0.008609602
NCY05,Health and Hygiene,LF,13.5,0.055301055
NCK05,Health and Hygiene,LF,20.1,0.077892365
NCW42,Household,LF,18.2,0.058799705
FDE58,Snack Foods,LF,18.5,0.0
DRI25,Soft Drinks,LF,19.6,0.034093203
FDW23,Baking Goods,Low Fat,5.765,0.082178616
FDW24,Baking Goods,Low Fat,6.8,0.037573095
FDY59,Baking Goods,Low Fat,8.195,0.031467128
FDF12,Baking Goods,Low Fat,8.235,0.08259502
FDK24,Baking Goods,Low Fat,9.195,0.101500374
FDH12,Baking Goods,Low Fat,9.6,0.085125951
FDI24,Baking Goods,Low Fat,10.3,0.078903499
FDJ48,Baking Goods,Low Fat,11.3,0.0
FDN48,Baking Goods,Low Fat,13.35,0.065082452
FDY48,Baking Goods,Low Fat,14.0,0.023783007
FDN12,Baking Goods,Low Fat,15.6,0.08126841
FDP60,Baking Goods,Low Fat,17.35,0.056032247
FDV36,Baking Goods,Low Fat,18.7,0.026355345
FDP23,Breads,Low Fat,6.71,0.03565903
FDV23,Breads,Low Fat,11.0,0.106051405
FDU23,Breads,Low Fat,12.15,0.02176755
FDR35,Breads,Low Fat,12.5,0.020739698
FDW59,Breads,Low Fat,13.15,0.020757926
FDP11,Breads,Low Fat,15.85,0.069240685
FDS47,Breads,Low Fat,16.75,0.0
FDO13,Breakfast,Low Fat,7.865,0.061183503
FDN13,Breakfast,Low Fat,18.6,0.152366659
FDI26,Canned,Low Fat,5.94,0.03495749
FDK38,Canned,Low Fat,6.65,0.053397989
FDK14,Canned,Low Fat,6.98,0.041189152
FDT49,Canned,Low Fat,7.0,0.151712642
FDS49,Canned,Low Fat,9.0,0.079506434
FDS01,Canned,Low Fat,11.6,0.017780986
FDB50,Canned,Low Fat,13.0,0.153930108
FDP25,Canned,Low Fat,15.2,0.021250528
FDC38,Canned,Low Fat,15.7,0.122742389
FDC50,Canned,Low Fat,15.85,0.136774734
FDN02,Canned,Low Fat,16.5,0.073977473
FDD02,Canned,Low Fat,16.6,0.050392993
FDY50,Dairy,Low Fat,5.8,0.131221393
FDB27,Dairy,Low Fat,7.575,0.055502454
FDB16,Dairy,Low Fat,8.21,0.045016894
DRG27,Dairy,Low Fat,8.895,0.105323859
FDC04,Dairy,Low Fat,15.6,0.045076878
FDV02,Dairy,Low Fat,16.75,0.060668416
FDT38,Dairy,Low Fat,18.7,0.057654132
FDY52,Frozen Foods,Low Fat,6.365,0.007363189
FDR04,Frozen Foods,Low Fat,7.075,0.022612742
FDD17,Frozen Foods,Low Fat,7.5,0.03269312
FDE16,Frozen Foods,Low Fat,8.895,0.026397141
FDZ04,Frozen Foods,Low Fat,9.31,0.038032068
FDE53,Frozen Foods,Low Fat,10.895,0.026934673
FDF41,Frozen Foods,Low Fat,12.15,0.131445848
FDG04,Frozen Foods,Low Fat,13.1,0.006075007
FDI28,Frozen Foods,Low Fat,14.3,0.026375082
FDT04,Frozen Foods,Low Fat,17.25,0.107258822
FDF04,Frozen Foods,Low Fat,17.5,0.013664703
FDK52,Frozen Foods,Low Fat,18.25,0.0793795
FDX43,Fruits and Vegetables,Low Fat,5.655,0.085447928
FDZ55,Fruits and Vegetables,Low Fat,6.055,0.025460232
FDA31,Fruits and Vegetables,Low Fat,7.1,0.110234793
FDX20,Fruits and Vegetables,Low Fat,7.365,0.042646566
FDJ56,Fruits and Vegetables,Low Fat,8.985,0.183774965
FDK56,Fruits and Vegetables,Low Fat,9.695,0.130261652
FDV31,Fruits and Vegetables,Low Fat,9.8,0.106933748
FDJ32,Fruits and Vegetables,Low Fat,10.695,0.057909547
FDU07,Fruits and Vegetables,Low Fat,11.1,0.059968347
FDX08,Fruits and Vegetables,Low Fat,12.85,0.022649893
FDX55,Fruits and Vegetables,Low Fat,15.1,0.0
FDF32,Fruits and Vegetables,Low Fat,16.35,0.068219025
FDY19,Fruits and Vegetables,Low Fat,19.75,0.041448824
FDB45,Fruits and Vegetables,Low Fat,20.85,0.02137305
DRF23,Hard Drinks,Low Fat,4.61,0.122901056
DRK11,Hard Drinks,Low Fat,8.21,0.0
DRG23,Hard Drinks,Low Fat,8.88,0.086957199
DRK59,Hard Drinks,Low Fat,8.895,0.0
DRO59,Hard Drinks,Low Fat,11.8,0.054264078
DRH23,Hard Drinks,Low Fat,14.65,0.170663661
DRN59,Hard Drinks,Low Fat,15.0,0.064271703
DRJ23,Hard Drinks,Low Fat,18.35,0.041753387
NCO05,Health and Hygiene,Low Fat,7.27,0.046653872
NCJ17,Health and Hygiene,Low Fat,7.68,0.152865879
NCI17,Health and Hygiene,Low Fat,8.645,0.143713508
NCL29,Health and Hygiene,Low Fat,9.695,0.114170506
NCX29,Health and Hygiene,Low Fat,10.0,0.089333332
NCR05,Health and Hygiene,Low Fat,10.1,0.054741627
NCV05,Health and Hygiene,Low Fat,10.1,0.030269774
NCK17,Health and Hygiene,Low Fat,11.0,0.037971697
NCA53,Health and Hygiene,Low Fat,11.395,0.009898492
NCZ17,Health and Hygiene,Low Fat,12.15,0.079592733
NCT29,Health and Hygiene,Low Fat,12.6,0.064240743
NCY29,Health and Hygiene,Low Fat,13.65,0.077390746
NCC42,Health and Hygiene,Low Fat,15.0,0.04499948
NCX05,Health and Hygiene,Low Fat,15.2,0.097258937
NCD42,Health and Hygiene,Low Fat,16.5,0.012663476
NCQ53,Health and Hygiene,Low Fat,17.6,0.018943666
NCX41,Health and Hygiene,Low Fat,19.0,0.017755213
NCW05,Health and Hygiene,Low Fat,20.25,0.148372897
NCU30,Household,Low Fat,5.11,0.034945416
NCY42,Household,Low Fat,6.38,0.015193323
NCZ30,Household,Low Fat,6.59,0.026238087
NCY18,Household,Low Fat,7.285,0.031214809
NCQ30,Household,Low Fat,7.725,0.029131242
NCS06,Household,Low Fat,7.935,0.031801103
NCE55,Household,Low Fat,8.92,0.130191993
NCJ54,Household,Low Fat,9.895,0.060188932
NCA18,Household,Low Fat,10.1,0.056191301
NCI06,Household,Low Fat,11.3,0.047814463
NCV06,Household,Low Fat,11.3,0.066816565
NCK54,Household,Low Fat,12.15,0.029583249
NCP18,Household,Low Fat,12.15,0.028656248
NCS18,Household,Low Fat,12.65,0.042296724
NCS54,Household,Low Fat,13.6,0.010013429
NCW06,Household,Low Fat,16.2,0.050442528
NCQ54,Household,Low Fat,17.7,0.012567811
NCI55,Household,Low Fat,18.6,0.012679226
NCG30,Household,Low Fat,20.2,0.112549008
NCG43,Household,Low Fat,20.2,0.074390007
NCI30,Household,Low Fat,20.25,0.059055045
NCA06,Household,Low Fat,20.5,0.143574191
NCR30,Household,Low Fat,20.6,0.071136948
FDK55,Meat,Low Fat,18.5,0.025813943
NCK19,Others,Low Fat,9.8,0.090649107
NCK07,Others,Low Fat,10.65,0.048785427
NCL07,Others,Low Fat,13.85,0.031402114
NCI31,Others,Low Fat,20.0,0.081492092
FDH21,Seafood,Low Fat,10.395,0.031288338
FDX34,Snack Foods,Low Fat,6.195,0.072131519
FDR58,Snack Foods,Low Fat,6.675,0.04200648
FDL33,Snack Foods,Low Fat,7.235,0.10016525
FDQ58,Snack Foods,Low Fat,7.315,0.015332872
FDT21,Snack Foods,Low Fat,7.42,0.0204332
FDK21,Snack Foods,Low Fat,7.905,0.010032624
FDB22,Snack Foods,Low Fat,8.02,0.111666665
FDT34,Snack Foods,Low Fat,9.3,0.174703862
FDT22,Snack Foods,Low Fat,10.395,0.112324552
FDR45,Snack Foods,Low Fat,10.8,0.029001987
FDP58,Snack Foods,Low Fat,11.1,0.135416391
FDT46,Snack Foods,Low Fat,11.35,0.030869612
FDZ45,Snack Foods,Low Fat,14.1,0.067011609
FDC47,Snack Foods,Low Fat,15.0,0.119131749
FDJ09,Snack Foods,Low Fat,15.0,0.058513255
FDX45,Snack Foods,Low Fat,16.75,0.105068444
FDR46,Snack Foods,Low Fat,16.85,0.139700397
FDP57,Snack Foods,Low Fat,17.5,0.052550476
FDY10,Snack Foods,Low Fat,17.6,0.049167388
FDB59,Snack Foods,Low Fat,18.25,0.015309885
FDR09,Snack Foods,Low Fat,18.25,0.077882226
FDU34,Snack Foods,Low Fat,18.25,0.075347426
FDO57,Snack Foods,Low Fat,20.75,0.108930629
FDQ21,Snack Foods,Low Fat,21.25,0.019462623
DRG48,Soft Drinks,Low Fat,5.78,0.014584584
DRJ01,Soft Drinks,Low Fat,6.135,0.115265695
DRE13,Soft Drinks,Low Fat,6.28,0.027761289
DRJ49,Soft Drinks,Low Fat,6.865,0.014021626
DRD12,Soft Drinks,Low Fat,6.96,0.077350112
DRK01,Soft Drinks,Low Fat,7.63,0.061188147
DRH13,Soft Drinks,Low Fat,8.575,0.023934398
DRD37,Soft Drinks,Low Fat,9.8,0.013869809
DRD49,Soft Drinks,Low Fat,9.895,0.16817143
DRF13,Soft Drinks,Low Fat,12.1,0.02984176
DRL49,Soft Drinks,Low Fat,13.15,0.056543464
DRD13,Soft Drinks,Low Fat,15.0,0.049178998
FDD35,Starchy Foods,Low Fat,12.15,0.025916883
FDD11,Starchy Foods,Low Fat,12.85,0.030678825
FDF35,Starchy Foods,Low Fat,15.0,0.154301621
FDG59,Starchy Foods,Low Fat,15.85,0.043322254
FDX23,Baking Goods,Low Fat,6.445,0.029859711
FDF12,Baking Goods,Low Fat,8.235,0.0828941
FDC48,Baking Goods,Low Fat,9.195,0.015949001
FDB60,Baking Goods,Low Fat,9.3,0.028683422
FDE24,Baking Goods,Low Fat,14.85,0.093991286
FDL36,Baking Goods,Low Fat,15.1,0.076505799
FDN12,Baking Goods,Low Fat,15.6,0.081562686
FDQ24,Baking Goods,Low Fat,15.7,0.074083388
FDW48,Baking Goods,Low Fat,18.0,0.008589133
FDP11,Breads,Low Fat,15.85,0.069491408
FDV47,Breads,Low Fat,17.1,0.054514169
FDH38,Canned,Low Fat,6.425,0.010497273
FDK14,Canned,Low Fat,6.98,0.0413383
FDY13,Canned,Low Fat,12.1,0.030297819
FDT13,Canned,Low Fat,14.85,0.01867669
FDO38,Canned,Low Fat,17.25,0.07325106
FDD50,Canned,Low Fat,18.85,0.142443405
FDG26,Canned,Low Fat,18.85,0.042891098
DRI03,Dairy,Low Fat,6.03,0.022832115
FDS14,Dairy,Low Fat,7.285,0.0
FDC39,Dairy,Low Fat,7.405,0.0
FDB39,Dairy,Low Fat,11.6,0.038736838
DRG51,Dairy,Low Fat,12.1,0.011604894
FDW50,Dairy,Low Fat,13.1,0.076005548
FDX14,Dairy,Low Fat,13.1,0.075363922
DRI39,Dairy,Low Fat,13.8,0.097611115
DRJ51,Dairy,Low Fat,14.1,0.08849163
FDV50,Dairy,Low Fat,14.3,0.123264522
FDD39,Dairy,Low Fat,16.7,0.070551723
FDX26,Dairy,Low Fat,17.7,0.088305201
FDX50,Dairy,Low Fat,20.1,0.075049323
FDT40,Frozen Foods,Low Fat,5.985,0.096337184
FDY52,Frozen Foods,Low Fat,6.365,0.0
FDJ41,Frozen Foods,Low Fat,6.85,0.023012718
FDR04,Frozen Foods,Low Fat,7.075,0.022694623
FDF16,Frozen Foods,Low Fat,7.3,0.086619573
FDE16,Frozen Foods,Low Fat,8.895,0.026492726
FDJ16,Frozen Foods,Low Fat,9.195,0.115535487
FDZ04,Frozen Foods,Low Fat,9.31,0.038169783
FDG53,Frozen Foods,Low Fat,10.0,0.046116319
FDJ53,Frozen Foods,Low Fat,10.5,0.071660976
FDD28,Frozen Foods,Low Fat,10.695,0.0
FDC17,Frozen Foods,Low Fat,12.15,0.015548178
FDD29,Frozen Foods,Low Fat,12.15,0.018514652
FDB17,Frozen Foods,Low Fat,13.15,0.036879539
FDG40,Frozen Foods,Low Fat,13.65,0.040049609
FDK41,Frozen Foods,Low Fat,14.3,0.12826315
FDQ52,Frozen Foods,Low Fat,17.0,0.120060274
FDO40,Frozen Foods,Low Fat,17.1,0.032812669
FDT04,Frozen Foods,Low Fat,17.25,0.10764721
FDF04,Frozen Foods,Low Fat,17.5,0.013714183
FDI52,Frozen Foods,Low Fat,18.7,0.10527024
FDD05,Frozen Foods,Low Fat,19.35,0.016705436
FDZ55,Fruits and Vegetables,Low Fat,6.055,0.025552424
FDP32,Fruits and Vegetables,Low Fat,6.65,0.08816538
FDA20,Fruits and Vegetables,Low Fat,6.78,0.066997921
FDW56,Fruits and Vegetables,Low Fat,7.68,0.071301323
FDZ44,Fruits and Vegetables,Low Fat,8.185,0.038948125
FDM20,Fruits and Vegetables,Low Fat,10.0,0.038904624
FDC20,Fruits and Vegetables,Low Fat,10.65,0.024107056
FDL08,Fruits and Vegetables,Low Fat,10.8,0.050000257
FDI45,Fruits and Vegetables,Low Fat,13.1,0.037793818
FDE44,Fruits and Vegetables,Low Fat,14.65,0.172357491
FDX55,Fruits and Vegetables,Low Fat,15.1,0.055518167
FDD57,Fruits and Vegetables,Low Fat,18.1,0.022526293
FDQ44,Fruits and Vegetables,Low Fat,20.5,0.036344721
DRM35,Hard Drinks,Low Fat,9.695,0.070843019
DRO59,Hard Drinks,Low Fat,11.8,0.054460571
NCH29,Health and Hygiene,Low Fat,5.51,0.034668802
NCJ17,Health and Hygiene,Low Fat,7.68,0.153419412
NCN05,Health and Hygiene,Low Fat,8.235,0.014541462
NCV53,Health and Hygiene,Low Fat,8.27,0.018920019
NCI29,Health and Hygiene,Low Fat,8.6,0.032806066
NCS29,Health and Hygiene,Low Fat,9.0,0.069938838
NCR05,Health and Hygiene,Low Fat,10.1,0.054939848
NCT17,Health and Hygiene,Low Fat,10.8,0.042102658
NCK17,Health and Hygiene,Low Fat,11.0,0.038109194
NCO29,Health and Hygiene,Low Fat,11.15,0.032438645
NCM29,Health and Hygiene,Low Fat,11.5,0.01774202
NCQ29,Health and Hygiene,Low Fat,12.0,0.0
NCL41,Health and Hygiene,Low Fat,12.35,0.041973712
NCY29,Health and Hygiene,Low Fat,13.65,0.077670981
NCW29,Health and Hygiene,Low Fat,14.0,0.029026218
NCS53,Health and Hygiene,Low Fat,14.5,0.090286009
NCX05,Health and Hygiene,Low Fat,15.2,0.097611115
NCA41,Health and Hygiene,Low Fat,16.75,0.032771033
NCB06,Health and Hygiene,Low Fat,17.6,0.082797778
NCS17,Health and Hygiene,Low Fat,18.6,0.080956792
NCJ05,Health and Hygiene,Low Fat,18.7,0.046348967
NCY53,Health and Hygiene,Low Fat,20.0,0.058812134
NCA17,Health and Hygiene,Low Fat,20.6,0.045675104
NCS30,Household,Low Fat,5.945,0.0
NCJ43,Household,Low Fat,6.635,0.027222517
NCA42,Household,Low Fat,6.965,0.028710065
NCY18,Household,Low Fat,7.285,0.031327839
NCK42,Household,Low Fat,7.475,0.01319424
NCM06,Household,Low Fat,7.475,0.076156245
NCN06,Household,Low Fat,8.39,0.121178848
NCH43,Household,Low Fat,8.42,0.070968081
NCT54,Household,Low Fat,8.695,0.120211747
NCE55,Household,Low Fat,8.92,0.130663423
NCH06,Household,Low Fat,12.3,0.076987408
NCY06,Household,Low Fat,15.25,0.06153089
NCH55,Household,Low Fat,16.35,0.0
NCX06,Household,Low Fat,17.6,0.015775777
NCL42,Household,Low Fat,18.85,0.040599963
NCO30,Household,Low Fat,19.5,0.01581384
NCI43,Household,Low Fat,19.85,0.026115595
NCJ06,Household,Low Fat,20.1,0.034848629
NCB43,Household,Low Fat,20.2,0.100477461
NCQ42,Household,Low Fat,20.35,0.0
NCA06,Household,Low Fat,20.5,0.144094079
FDA39,Meat,Low Fat,6.32,0.012789884
FDV15,Meat,Low Fat,10.3,0.146999264
FDM03,Meat,Low Fat,12.65,0.123726711
FDU39,Meat,Low Fat,18.85,0.036241797
FDR39,Meat,Low Fat,20.35,0.084273286
NCL31,Others,Low Fat,7.39,0.120961347
NCK07,Others,Low Fat,10.65,0.04896208
NCO02,Others,Low Fat,11.15,0.073783159
FDH09,Seafood,Low Fat,12.6,0.056394771
FDI57,Seafood,Low Fat,19.85,0.054331235
FDA33,Snack Foods,Low Fat,6.48,0.034091649
FDF22,Snack Foods,Low Fat,6.865,0.057152139
FDZ46,Snack Foods,Low Fat,7.485,0.069514712
FDH34,Snack Foods,Low Fat,8.63,0.031271134
FDT58,Snack Foods,Low Fat,9.0,0.086440911
